Speakerboxxx / The Love Below,OutKast,2003,https://www.discogs.com/master/26106,Hip Hop,Pop Rap
Genius Loves Company,Ray Charles,2004,https://www.discogs.com/master/106274,Blues|Jazz,Easy Listening|Piano Blues|Swing
How To Dismantle An Atomic Bomb,U2,2004,https://www.discogs.com/master/63023,Rock,Pop Rock
Taking The Long Way,Dixie Chicks,2006,https://www.discogs.com/master/121575,Rock,Acoustic|Country Rock
Raising Sand,"Robert Plant, Alison Krauss",2007,https://www.discogs.com/master/41031,"Folk, World, & Country|Blues|Rock",Blues Rock|Country Blues
River: The Joni Letters,Herbie Hancock,2007,https://www.discogs.com/master/163820,Funk / Soul|Jazz,Contemporary Jazz|Instrumental|Soul-Jazz
Fearless,Taylor Swift,2008,https://www.discogs.com/master/222553,"Folk, World, & Country|Rock",Country|Country Rock
The Suburbs,Arcade Fire,2010,https://www.discogs.com/master/264742,Rock,Alternative Rock|Indie Rock
21,Adele,2011,https://www.discogs.com/master/303567,Blues|Funk / Soul|Jazz|Pop,Acoustic|Neo Soul|Piano Blues|Soul-Jazz
Babel,Mumford & Sons,2012,https://www.discogs.com/master/473200,"Folk, World, & Country",Bluegrass|Folk
Random Access Memories,Daft Punk,2013,https://www.discogs.com/master/556257,Electronic|Funk / Soul|Pop,Disco|Electro|Funk|Synth-pop
1989,Taylor Swift,2014,https://www.discogs.com/master/750386,Pop,Vocal
Morning Phase,Beck,2014,https://www.discogs.com/master/657658,"Folk, World, & Country|Pop|Rock",Alternative Rock|Folk
25,Adele,2015,https://www.discogs.com/master/912912,Blues|Funk / Soul|Pop,Ballad|Neo Soul|Piano Blues
XXIVK Magic,Bruno Mars,2016,https://www.discogs.com/master/1092070,Electronic|Funk / Soul|Hip Hop|Pop,Contemporary R&B|Funk|RnB/Swing|Synth-pop
Golden Hour,Kacey Musgraves,2018,https://www.discogs.com/master/1338231,"Folk, World, & Country|Pop",
"When We All Fall Asleep, Where Do We Go?",Billie Eilish,2019,https://www.discogs.com/master/1524311,Electronic|Pop,Dark Ambient
