"It Is What It Is","Thundercat","2020","Grammy for Best Progressive R&B","https://www.discogs.com/master/1709557","1800656","Electronic; Funk / Soul; Jazz","Contemporary Jazz; Contemporary R&B; Hip Hop"
"Table For Two","Lucky Daye","2021","Grammy for Best Progressive R&B","https://www.discogs.com/master/3066881","10000549","Funk / Soul","Contemporary R&B"
