"Listen Without Prejudice Vol. 1","George Michael","1990","1001 Albums You Must Hear Before You Die; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/mI6hXLEPSONnPW4ImVpscJyvMFfQxP2ArBOEthMIPjU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQz/NjY2MS0xMjc5MDM3/NjgxLmpwZWc.jpeg"")","https://www.discogs.com/master/96742","32990","Electronic; Funk / Soul; Pop; Rock","Contemporary R&B; Dance-pop; Pop Rock; Soul",""
"Seal","Seal","1991","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/8VFmgVpVgmA8gx4got6p1IMJ1p5TyXPBg8cWUTQpQpU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTIw/ODA2LTE2MDgyMzU3/NjItNTgyNi5wbmc.jpeg"")","https://www.discogs.com/master/61188","10643","Electronic; Funk / Soul; Pop; Rock","Pop Rock; Soul",""
"Connected","Stereo MC's","1992","1001 Albums You Must Hear Before You Die; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/HM6Cdrno-cwymTYSTkG2J3tvyYDc_yNJuFtdWpcprhU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTk1/MjI0My0xMjY0Mjc3/NDgzLmpwZWc.jpeg"")","https://www.discogs.com/master/108368","4834","Electronic; Funk / Soul","Acid Jazz; Funk; Trip Hop",""
"Diva","Annie Lennox","1992","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/n-U09Jw4p58Gus1khxnnCyW_7DxKRzPIyZzCh_MhTu8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTkz/OTk5MDAtMTQ3OTg5/MDk1MC01Njc4Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/33599","23825","Electronic; Pop","Ballad; Synth-pop",""
"Parklife","Blur","1994","1001 Albums You Must Hear Before You Die; NME's 500 Greatest Albums of All Time; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/Fbp4Jl4T3yNyyfYe1OgqQf3KRfTD-bGNfgchxZg24o4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTY3/NDMxMS0xNDE1NTQ4/NjYzLTg5OTYuanBl/Zw.jpeg"")","https://www.discogs.com/master/94761","7551","Rock","Brit Pop; Indie Rock",""
"(What's The Story) Morning Glory?","Oasis","1995","1001 Albums You Must Hear Before You Die; Rolling Stone's 500 Greatest Albums of All Time; NME's 500 Greatest Albums of All Time; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/2tux1_WzEcU8xFR2v8f1a5GjPrXWmsXv7zjQ6XLYf-o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM3/MTM0MS0xMjYyNjEy/MzAwLmpwZWc.jpeg"")","https://www.discogs.com/master/52220","140140","Pop; Rock","Brit Pop",""
"Everything Must Go","Manic Street Preachers","1996","1001 Albums You Must Hear Before You Die; NME's 500 Greatest Albums of All Time; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/uwhn-bgMK8WNQu3nr8KtaBhwHrOvBtnfXXtL1wXi4Wo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQx/NTY3OC0xMjUyNjg1/OTI1LmpwZWc.jpeg"")","https://www.discogs.com/master/102213","7161","Rock","Alternative Rock",""
"Urban Hymns","The Verve","1997","1001 Albums You Must Hear Before You Die; NME's 500 Greatest Albums of All Time; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/nBAJg6HLcEIGE6uB4KGaHyHHfeTzmh0Q43dR0uKg8Ek/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI3/MTI5OTItMTI5Nzcy/MjQ2NS5qcGVn.jpeg"")","https://www.discogs.com/master/20634","10359","Rock","Alternative Rock; Brit Pop",""
"This Is My Truth Tell Me Yours","Manic Street Preachers","1998","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/aMTbocsc3nPXjBj31te_PO1Xd7FwD_kvgSl9PTyKvM8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM2/OTYzMS0xMjc3ODk0/OTk0LmpwZWc.jpeg"")","https://www.discogs.com/master/102232","7161","Rock","Alternative Rock",""
"No Angel","Dido","1999","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/_76O0wqGU06l59rKKs8eb2sfk6VvXlNWW8REpj2w0-4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTMw/ODMwNy0xMzY4NjEw/ODAzLTEyODIuanBl/Zw.jpeg"")","https://www.discogs.com/master/29015","6277","Electronic","Downtempo",""
