"Twice As Tall","Burna Boy","2020","Grammy for Best Global Music","https://www.discogs.com/master/2107771","3681657","Folk, World, & Country; Funk / Soul; Hip Hop","African; Afrobeat"
"Mother Nature","Angélique Kidjo","2021","Grammy for Best Global Music","https://www.discogs.com/master/2208493","465865","Folk, World, & Country; Latin","African"
