"Shine For All The People","Mike Farris","2014","Grammy for Best Roots Gospel","=IMAGE(""https://i.discogs.com/zcqP2K--cG9y5wUHkDNzsbYejSOxuuHhPH-0RIQYBTo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTYz/MzYzOTItMTQxNjc2/NDY3MC0xNDcwLmpw/ZWc.jpeg"")","https://www.discogs.com/master/776033","686403","Blues; Funk / Soul","Gospel",""
"Still Rockin’ My Soul","The Fairfield Four","2015","Grammy for Best Roots Gospel","=IMAGE(""https://i.discogs.com/Pz7fbcO2XjBaB5aa8N0Q4Fd1HcuOFNQP7noPZRFLZ7M/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEz/NDYyNTQxLTE1NTQ2/NjYwNTEtNjU4My5q/cGVn.jpeg"")","https://www.discogs.com/release/13462541","595167","Folk, World, & Country","Gospel",""
"Hymns (That Are Important To Us)","Joey + Rory","2016","Grammy for Best Roots Gospel","=IMAGE(""https://i.discogs.com/a-_GF-h2cjwRWcR6tROzIDGYrHeTsIvw_X9QSCbuvBk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTk3/MDgzNTMtMTQ4NTEw/ODI2OC0zNzgwLmpw/ZWc.jpeg"")","https://www.discogs.com/master/1097011","1447013","Folk, World, & Country","Gospel",""
"Sing It Now: Songs Of Faith & Hope","Reba McEntire","2017","Grammy for Best Roots Gospel","=IMAGE(""https://i.discogs.com/pgZYNWLfgCJgNGE6cPGGAVwRtoVxoLn5idDLULSSMak/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEw/MDMxODQzLTE0OTA1/OTQ1MDUtMTYxMy5q/cGVn.jpeg"")","https://www.discogs.com/master/1159837","110245","Folk, World, & Country","Country; Gospel",""
"Unexpected","Jason Crabb","2018","Grammy for Best Roots Gospel","=IMAGE(""https://i.discogs.com/wZlF1TU8jvGaS9FVNSfmgGD9-Q6fxMX2xODEtlPyK38/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEz/NTA5NzMxLTE1NTU1/NjU3MzUtOTI5Mi5q/cGVn.jpeg"")","https://www.discogs.com/master/1535224","3698833","Folk, World, & Country; Pop; Rock","Country Rock; Gospel",""
"Testimony","Gloria Gaynor","2019","Grammy for Best Roots Gospel","=IMAGE(""https://i.discogs.com/rp6i6LiWqtRbDlEWXUrMMRaPSdamDm8dCv_kLZ-WJAY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEz/OTczODMwLTE1NjUy/NDkyMjMtODU3OC5q/cGVn.jpeg"")","https://www.discogs.com/release/13973830","14683","Funk / Soul","Gospel; Soul",""
"Celebrating Fisk!","Fisk Jubilee Singers","2020","Grammy for Best Roots Gospel","=IMAGE(""https://i.imgur.com/0XNTr9M.jpeg"")","","","","",""
