"NHKアニメーション カードキャプターさくら オリジナルサウンドトラック2","Takayuki Negishi","1998","Manual","=IMAGE(""https://i.discogs.com/hQTysJefOaDXA7Cmy8oITlU3ggIT2jtz-Lwp6n23IUg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE3/MTMyNjA3LTE2MTE3/NjY5MzItMzIxMC5q/cGVn.jpeg"")","https://www.discogs.com/release/17132607","583713","Stage & Screen","Soundtrack",""
"Enema Of The State","Blink-182","1999","Manual","=IMAGE(""https://i.discogs.com/xvUiH2pR-4s0ZPRx-JMjyrG9_qSZ_klsHa_qekuiz3Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTk2/NjUxNzMtMTQ4NDQ0/NTE1My00NTM0Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/38033","80395","Rock","Alternative Rock; Pop Rock; Punk",""
"NHKアニメーション カードキャプターさくら オリジナルサウンドトラック3","Takayuki Negishi","1999","Manual","=IMAGE(""https://i.discogs.com/FiM0JL0Fe2Zv-fGNpz6KiQaw5wsp_r1yv6RKcNxvbhU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE3/MTQ5NTgyLTE2MTE4/NTkyMzItMjE5NS5q/cGVn.jpeg"")","https://www.discogs.com/release/17149582","583713","Stage & Screen","Soundtrack",""
"Sweet","Suga Shikao","1999","Manual","=IMAGE(""https://i.discogs.com/WsdXm3GwK6tsVj5aaBTatPmPjyPFnjWI3g7m06JomnY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTIx/NjcwNDE3LTE2NDE3/NTc2MTctNDQ2NS5q/cGVn.jpeg"")","https://www.discogs.com/master/2457187","2959353","Funk / Soul; Pop","J-pop",""
"NHKアニメーション カードキャプターさくら オリジナルサウンドトラック4","Takayuki Negishi","2000","Manual","=IMAGE(""https://i.discogs.com/ktfbp2-VmMoJbofbsLDa29TeIBCkSF0A3xVx1432sHQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE3/MTY0MTk1LTE2MTE5/Mzg2NTMtMzQ3Ni5q/cGVn.jpeg"")","https://www.discogs.com/release/17164195","583713","Stage & Screen","Soundtrack",""
"All Killer No Filler","Sum 41","2001","Manual","=IMAGE(""https://i.discogs.com/TXyiZPqyHcFf_J5Pwmsl54vdyFMrnBBVLv9AGX4KV-o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI0/MDk0NTgtMTM1NDg2/NTQwMS0xMTk2Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/87580","115650","Hip Hop; Rock","Pop Punk; Pop Rock; Punk",""
"s-CRY-ed O.S.T.1","Kotaro Nakagawa","2001","Manual","=IMAGE(""https://i.imgur.com/Wr9Nrrf.jpeg"")","https://www.discogs.com/release/15978378","1055814","Stage & Screen","Score",""
"s-CRY-ed O.S.T.2","Kotaro Nakagawa","2001","Manual","=IMAGE(""https://i.imgur.com/8Icg0m3.jpeg"")","","1055814","Stage & Screen","Score",""
"Take Off Your Pants And Jacket","Blink-182","2001","Manual","=IMAGE(""https://i.discogs.com/7mX12FfDU7ANJe6CVEAIzq3z0wxBDDMs1HErwU3BUds/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTYx/ODExOS0xMTM5MTI4/NzQ3LmpwZWc.jpeg"")","https://www.discogs.com/master/38108","80395","Rock","Alternative Rock; Pop Rock; Punk",""
"千と千尋の神隠し サウンドトラック","Joe Hisaishi","2001","Manual","=IMAGE(""https://i.discogs.com/Cw5ueXXaZexqtBNwItUpHI_vmTV4nXKlMx1ruK0h790/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE2/MzAzNDAtMTQ1MzIw/MjEwNC00NDk0LnBu/Zw.jpeg"")","https://www.discogs.com/master/111105","221662","Classical; Electronic; Stage & Screen","Abstract; Ambient; Contemporary; Soundtrack",""
