".hack//Game Music Perfect Collection","Boohoowoo","2003","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/yZf_ZJ9D7FSflt7YgMZy6x2VlmAa0xb3U0iysU6btsg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE5/ODg1NjA2LTE2Mjkx/NTU0MjYtODU5Mi5q/cGVn.jpeg"")","https://www.discogs.com/release/19885606","9836707","Stage & Screen","Video Game Music",""
"Anubis Zone Of The Enders Original Soundtrack","Various","2003","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/6IcTpBgoHjr5ZZT1JZI6CqykWdcFMNTFgg2KRJyjPjI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTUy/MTM3MTUtMTM4NzY2/MDc0My0yMzA5Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/633557","194","Electronic; Stage & Screen","Ambient; Drum n Bass; Modern Classical; Soundtrack; Video Game Music",""
"Halo Original Soundtrack","Martin O'Donnell And Michael Salvatori","2003","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/xCXgOXqSZt7fi7vEC4cZNVIqyrOIgS18z4q3Gv5AlX0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTcy/ODI1MS0xMTU0MTc4/OTU0LmpwZWc.jpeg"")","https://www.discogs.com/master/514461","2506450","Electronic; Rock; Stage & Screen","Ambient; Modern Classical; Score; Soundtrack; Video Game Music",""
"Silent Hill 3 (Original Soundtracks) = サイレントヒル3 オリジナル・サウンドトラック","Akira Yamaoka","2003","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/XIbP4ahNu8tan2899qqMERajTLslq98Ok3u0QvrlWd8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTUx/ODIyOC0xNTg4NjI4/MTY0LTgyNjMucG5n.jpeg"")","https://www.discogs.com/master/126200","98460","Classical; Electronic; Non-Music; Rock; Stage & Screen","Abstract; Alternative Rock; Dark Ambient; Downtempo; Drone; Illbient; Industrial; Neo-Classical; Soundtrack; Spoken Word; Trip Hop; Video Game Music",""
"Metal Gear Solid 3: Snake Eater (Original Soundtrack)","Various","2004","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/F8nCojWvXRnvtubKOU35FYZ_AYVzCW1jlQjJBb8K_4U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTU3/ODU3MC0xMTg4NzA5/MTY4LmpwZWc.jpeg"")","https://www.discogs.com/master/7927","194","Electronic; Rock; Stage & Screen","Acoustic; Ambient; Breaks; Lounge; Modern Classical; Score; Video Game Music",""
"塊魂サウンドトラック「塊フォルテッシモ魂」","Various","2004","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/1I8CpfPIwAWSE8mIJ6T5csZaqsNgvn8RoiFK8lI7tsQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTIy/MjUwMDctMTI3MDkw/ODEzMy5qcGVn.jpeg"")","https://www.discogs.com/master/1334200","194","Electronic; Funk / Soul; Jazz; Stage & Screen","Bossa Nova; Electro; Funk; Soundtrack; Video Game Music",""
"Chrono Trigger: Original Soundtrack","Yasunori Mitsuda","2005","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/KD4lDj_Dv5Vpbj3ClwIzCWSesyQhLCJDAUBiSHxrBQQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQy/MDgzMDgtMTM1ODU5/MzU4My04MTAyLmpw/ZWc.jpeg"")","https://www.discogs.com/master/512533","212743","Electronic; Stage & Screen","Breakbeat; Chiptune; Downtempo; Modern Classical; Soundtrack; Video Game Music",""
"Clannad Original Soundtrack","Key, Eufonius, Lia","2005","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/z1bZDA_7XIFc1ca_yk9udiTCZ8WUqptGJPK96QLmJHw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTcw/MDM5MTktMTQzMTQ1/NzYxNC0zMTUwLmpw/ZWc.jpeg"")","https://www.discogs.com/release/7003919","724918; 1307994; 89062","Electronic; Pop; Stage & Screen","Ballad; Experimental; J-pop; Soundtrack",""
"Devil May Cry 3 Original Soundtrack","Tetsuya Shibata, Kento Hasegawa, Shootie HG, David Baker","2005","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/kaQCR3V-JrjW7OASQptCtrmWNnsDZEXYIjckkCLwdfY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEy/MTYxNDg4LTE1Mjk1/MjkyMTItMTk1NC5q/cGVn.jpeg"")","https://www.discogs.com/release/12161488","781076; 1175381; 2618948; 7852845","Electronic; Rock; Stage & Screen","Heavy Metal; Industrial; Techno; Video Game Music",""
"Killer7 (Original Sound Track)","Masafumi Takada","2005","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/H_op82YuxOpJNF1Uh3TVnyAaFFggwV70L5eX_tTFr44/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE3/MDYyMTQtMTU0NDE1/NzQxMS05Njc0Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/1465224","985560","Electronic; Jazz; Latin; Rock; Stage & Screen","Ambient; Chiptune; Downtempo; Latin Jazz; Soundtrack; Techno; Video Game Music",""
"ワンダと巨像 大地の咆哮 (オリジナル サウンドトラック)","Kow Otani","2005","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/rSiCiNr9vM4BTbqUGMmnZYDdlvsEmBe3yrImNW-pGuA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTIw/OTMzOTEtMTUxNTI3/NDI0MC02NzE3Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/521097","352678","Classical; Electronic; Stage & Screen","Score; Soundtrack; Video Game Music",""
"Hitman: Blood Money Original Soundtrack","Jesper Kyd","2006","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/e8PFHZtlux3pomZ0mM7q6BH0HEmcKxJFIuddTCEZMmk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTk1/MjU2MS0xNDkwOTAz/NTQ4LTQ3NTEucG5n.jpeg"")","https://www.discogs.com/master/1603775","213456","Electronic; Stage & Screen","Ambient; Big Beat; Breaks; Modern Classical; Score; Soundtrack; Techno; Video Game Music",""
"Persona3 Original Soundtrack","Shoji Meguro","2006","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/rtJ-NZtOzv9ymGQqrX0UyIXvP5BR9gVgP4ePgEiW0Fg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTg2/MDY1MTAtMTQ2NDk5/NTIyNy04NDg4Lmpw/ZWc.jpeg"")","https://www.discogs.com/release/8606510","359317","Electronic; Pop; Rock; Stage & Screen","J-pop; Pop Rock; Video Game Music; Vocal",""
"The Elder Scrolls IV: Oblivion","Jeremy Soule","2006","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/mRZvYK_9z0jTBUc_CwrzVOgXuE-RTKxniai50lXj698/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE1/NTgxNjczLTE1OTM5/ODc2NzctNzI5NS5w/bmc.jpeg"")","https://www.discogs.com/master/602380","779522","Electronic; Stage & Screen","Modern Classical; Soundtrack; Video Game Music",""
"Viewtiful Joe","Various","2006","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/FaDRwwt40fhj1_dQOU13njtXaOKML3wKtLnBj0-3yfY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTgw/MTg3NzYtMTQ1MzU4/NDExMS0yNTI0Lmpw/ZWc.jpeg"")","https://www.discogs.com/release/8018776","194","Pop; Rock; Stage & Screen","J-Rock; J-pop; Soundtrack; Video Game Music",""
"Megaman 9","Various Artists","2008","/mu/ Video Game OST","=IMAGE(""https://i.imgur.com/IfdhFsN.jpeg"")","","1640586","Stage & Screen","",""
"GRAN TURISMO 5 Original Game Soundtrack","Masahiro Andoh, Gonno, Yuto Takei, Makoto","2010","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/NygBm3w5wcIPCrrpCvGTyHtP4YQU3RJ8mg4RfZgByME/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEz/MzkyMDI5LTE1NTMz/NDMzMjItMjk5Ny5q/cGVn.jpeg"")","https://www.discogs.com/release/13392029","1887667; 335240; 5450662; 9165","Electronic; Funk / Soul; Jazz; Rock; Stage & Screen","Jazz-Funk; Lounge; New Age; Soundtrack; Video Game Music",""
"Machinarium Soundtrack","Tomáš Dvořák","2010","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/vp4wnkbdNrsyLRpjIEj19RYHBZ0Q7Eq5R8Y7_7GZs4Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTIx/NjM2MjEtMTU4NDc0/Mzk1MS01MTIwLmpw/ZWc.jpeg"")","https://www.discogs.com/master/234613","577856","Electronic; Stage & Screen","Ambient; Experimental; Video Game Music",""
"PPPPPP","SoulEye","2010","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/vpe22sO28Qf5GH3n79ZYbbsGsgBA99mUUpgd2OoW2M4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI3/NTM1MTctMTI5OTkx/ODIwOS5qcGVn.jpeg"")","https://www.discogs.com/master/402963","2577272","Electronic","Chiptune; Parody",""
"Tower Of Heaven","Flashygoodness","2010","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/2vEoSThWCOGYD6d1wqPqO8t18nwlfUSVEB0-pTCDXRw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM1/NjM5MjItMTMzNTQ0/Mjc0NC5wbmc.jpeg"")","https://www.discogs.com/release/3563922","2217660","Electronic","Chiptune; Soundtrack",""
"Bastion: Original Soundtrack","Darren Korb","2011","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/OwdxKhtGqdE1pn-k8Ivz5WlUAyKtx9IVx6fFmYrRBd4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTMx/MjcwMDYtMTMxNzAz/MjcwMy5qcGVn.jpeg"")","https://www.discogs.com/master/371304","2430899","Electronic; Non-Music; Rock; Stage & Screen","Acoustic; Downtempo; Glitch; IDM; Industrial; Spoken Word; Video Game Music",""
"Sword & Sworcery LP - The Ballad Of The Space Babies","Jim Guthrie","2011","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/B6Ec_oNEglztvYu5slJlfmWt0m3Z91uZb0jDr3qiBlQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI4/NDAxOTktMTMwMzQz/NDQ1OS5qcGVn.jpeg"")","https://www.discogs.com/master/424045","428686","Electronic; Stage & Screen","Ambient; IDM; Video Game Music",""
"The Music Of Diablo 1996 - 2011: Diablo 15 Year Anniversary","Matt Uelmen","2011","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/fh_WrHjpzc3qaVjM2r079Q-jzJ-losbH1o1A6pzZM0Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTMy/NDM3MTEtMTM2ODc1/MTY4NC05ODQ1Lmpw/ZWc.jpeg"")","https://www.discogs.com/release/3243711","368567","Classical; Folk, World, & Country; Stage & Screen","Neo-Classical; Score; Soundtrack; Video Game Music",""
"Journey","Austin Wintory","2012","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/AkMDcdF4bXKKXrgI9G035-pb6aH2m9iFtpXtUMt9yl4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQ1/MzM1MTctMTQyNDQ3/NTk4OS0yNTE0Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/865382","1393913","Classical; Stage & Screen","Score; Soundtrack; Video Game Music",""
"Hotline Miami Soundtrack","Various","2013","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/va6gbbFsg2NaUsGW6vq94k5Rpe0aFgbksAmsj4UfqoY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQ3/MzA2NTgtMTM3MzY4/MDk0Mi05Nzk4Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/865072","194","Electronic; Stage & Screen","Experimental; Hip Hop; New Beat; Soundtrack; Synthwave; Video Game Music",""
"Shovel Knight Original Soundtrack","Jake Kaufman","2014","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/p-Xp7m1sZ77C_pgQ2-iVw_WWQjnL1BLpQrz-pwi5o_A/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTYy/MjM0OTktMTQxNDEx/ODY2OS05MzkyLmpw/ZWc.jpeg"")","https://www.discogs.com/master/954895","662117","Electronic; Stage & Screen","Chiptune; Soundtrack; Video Game Music",""
"Transistor: Original Soundtrack","Darren Korb","2014","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/LraUj9RSW4NQwVOg7pr7RWjKUh7KQavyXN516WbS3z0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTYz/OTIyNzgtMTQxODA5/NzQxNy01OTM1Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/767956","2430899","Electronic; Rock; Stage & Screen","Downtempo; Glitch; IDM; Illbient; Lo-Fi; Shoegaze; Soundtrack; Video Game Music",""
"The Old City - Leviathan (Official Soundtrack)","Atrium Carceri","2015","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/jY7L6dOAYrLiUXveXkgJhzOqwj5YG7kGDUeiRVZVW_U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTY3/MjUzOTItMTQ2Mzgy/OTkyOS00NjYxLmpw/ZWc.jpeg"")","https://www.discogs.com/master/804788","145539","Electronic; Stage & Screen","Dark Ambient; Score; Soundtrack",""
"Hero Of Time (Music From ""The Legend Of Zelda: Ocarina Of Time"")","The Slovak National Symphony Orchestra","2017","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/wEjVyVst4HImpIYqz7McrFgaSm3gOJqIEY9gG253rRk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEw/NTIwNDI5LTE0OTkx/MjQwNjAtMTAzMS5q/cGVn.jpeg"")","https://www.discogs.com/master/1204510","613552","Classical; Stage & Screen","Classical; Soundtrack; Video Game Music",""
"NieR: Automata / NieR Gestalt & Replicant Original Soundtrack Vinyl Box Set","Various","2017","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/zsvytG5fa3FmsAl_50YTEm-4M2Rr4l3FgBrABt6TL2c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEw/OTk0MTc0LTE1MjI4/NDkwNTMtMzcwNi5w/bmc.jpeg"")","https://www.discogs.com/release/10994174","194","Classical; Electronic; Folk, World, & Country; Stage & Screen","Ambient; Celtic; Downtempo; Experimental; Gagaku; Modern Classical; Neo-Classical; Score; Soundtrack; Theme; Video Game Music",""
"Demon's Souls (Original Soundtrack)","Shunsuke Kida","2020","/mu/ Video Game OST","=IMAGE(""https://i.discogs.com/06cwgcjMe_UpjL-EfZ9j8ncUyPUeQMa2oVEMMfyshes/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE2/OTExMjQ2LTE2MTA1/NTQ3MTgtOTI2Mi5q/cGVn.jpeg"")","https://www.discogs.com/master/1920960","671537","Stage & Screen","Soundtrack; Video Game Music",""
