"Oracle","Michael Hedges","1996","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/Zlqe70dgYpCtBx-yfXzYcTsrA7BRHojTGKh2nlueY70/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE5/MjQ2MTgtMTQ4Mjc2/NDA1NC01OTcyLmpw/ZWc.jpeg"")","https://www.discogs.com/master/353140","201632","Folk, World, & Country","Acoustic; Folk",""
"Landmarks","Clannad","1998","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/awYCytXgiiB34CTk6WUDVkx_7WFEAqoRZQHIXQHC_QM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE1/NTk4NDktMTU0MzE2/NjgxNC00NjQyLmpw/ZWc.jpeg"")","https://www.discogs.com/master/43889","39573","Electronic; Folk, World, & Country; Rock","Ambient; Celtic; Folk Rock",""
"Celtic Solstice","Paul Winter And Friends","1999","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/lvDXQ2diHcepKd3TWm5Sta1wzxIE9aw4-8FY6UuJhbI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQw/MTYxOTgtMTM1MjQz/MzA0Ni0xNjE4Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/1129264","2758127","Folk, World, & Country","Celtic",""
"Thinking Of You","Kitaro","1999","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/oi8T2JGiEyCxbpA33HDI4jV__qclh83QLbGCZf0tqs8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM2/OTEzNzYtMTM0MDU0/ODEwNC01Njk5Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/376645","76122","Electronic","New Age",""
"A Day Without Rain","Enya","2000","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/lYHfJwOLpAaHfy6sr1MQheEV6uFOvf4kPjvcl4Fm_tY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQx/NzA4Mi0xNTA3NjI4/Njg3LTY4NDcuanBl/Zw.jpeg"")","https://www.discogs.com/master/27437","9807","Electronic","Ambient; Modern Classical",""
"Acoustic Garden","Tingstad & Rumbel","2002","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/JBwZ8JdIfukEpXYPWSKWTxnBzSLr8U7BgIKtDXejNfM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEz/MzUxOTk4LTE1NTI1/OTYyMDItNjI5Ni5q/cGVn.jpeg"")","https://www.discogs.com/release/13351998","1743838","Folk, World, & Country","",""
"One Quiet Night","Pat Metheny","2003","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/7j2ttEd8RAcIcSDEN4p0n2bzrSxZQHdDXTVzZfYAwhc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTky/ODcwNS0xNTI3NzAz/NTk4LTI5MjcuanBl/Zw.jpeg"")","https://www.discogs.com/master/230901","20185","Jazz","Contemporary Jazz",""
"Returning","William Ackerman","2004","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/RZiprf5Ubc161U8oUhdBYdKK1uB7YWZdCAya5VYIA2w/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTIy/MTI4NzEtMTI3MDE2/NDQyMi5qcGVn.jpeg"")","https://www.discogs.com/master/337956","224839","Folk, World, & Country","Acoustic; Neofolk",""
"Amarantine","Enya","2005","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/aU65kptdGb-3Whjm8Uf9MQ-dF9fgRmIl1hiUBCFQleQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTU2/NjY4NC0xMTg3NTU2/MDU5LmpwZWc.jpeg"")","https://www.discogs.com/master/27444","9807","Electronic; Pop","Ambient; Downtempo; Ethereal; New Age",""
"Silver Solstice","The Winter Consort, Paul Winter And Friends","2005","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/XTiD3-wKka5_DAiFytKnMHusIuEUY-aTNuF9IO6xIC8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE5/ODAyNTUtMTI1NjQ1/Njk4Ny5qcGVn.jpeg"")","https://www.discogs.com/release/1980255","989059; 2758127","Folk, World, & Country; Jazz","Contemporary Jazz; Neo-Classical; New Age",""
