2014,Jason Aldean,Night Train,Nominated
2014,Tim McGraw,Two Lanes of Freedom,Nominated
2014,Blake Shelton,Based on a True Story...,Nominated
2014,Taylor Swift,Red,Nominated
2015,Miranda Lambert,Platinum,Won
2015,Dierks Bentley,Riser,Nominated
2015,Eric Church,The Outsiders,Nominated
2015,Brandy Clark,12 Stories,Nominated
2015,Lee Ann Womack,The Way I'm Livin',Nominated
2016,Chris Stapleton,Traveller,Won
2016,Sam Hunt,Montevallo,Nominated
2016,Little Big Town,Pain Killer,Nominated
2016,Ashley Monroe,The Blade,Nominated
2016,Kacey Musgraves,Pageant Material,Nominated
2017,Sturgill Simpson,A Sailor's Guide to Earth,Won
2017,Brandy Clark,Big Day in a Small Town,Nominated
2017,Loretta Lynn,Full Circle,Nominated
2017,Maren Morris,Hero,Nominated
2017,Keith Urban,Ripcord,Nominated
2018,Chris Stapleton,From A Room: Volume 1,Won
2018,Kenny Chesney,Cosmic Hallelujah,Nominated
2018,Lady Antebellum,Heart Break,Nominated
2018,Little Big Town,The Breaker,Nominated
2018,Thomas Rhett,Life Changes,Nominated
