2004,La Oreja de Van Gogh,Lo Que te Conté Mientras te Hacías la Dormida,Nominated
2005,Marc Anthony,Amar Sin Mentiras,Won
2005,Bacilos,Sin Vergüenza,Nominated
2005,Paulina Rubio,Pau-Latina,Nominated
2005,Diego Torres,MTV Unplugged,Nominated
2005,Carlos Vives,El Rock de Mi Pueblo,Nominated
2006,Laura Pausini,Escucha,Won
2006,Ricardo Arjona,Solo,Nominated
2006,Jorge Drexler,Eco,Nominated
2006,Andrea Echeverri,Andrea Echeverri,Nominated
2006,Kevin Johansen,Citi Zen,Nominated
2007,Ricardo Arjona,Adentro,Won
2007,Obie Bermúdez,Lo Que Trajo el Barco,Nominated
2007,Fulano,Individual,Nominated
2007,Marco Antonio Solís,"Trozos de Mi Alma, Vol. 2",Nominated
2007,Julieta Venegas,Limón y Sal,Won
2008,Alejandro Sanz,El Tren de los Momentos,Won
2008,Miguel Bosé|Various Artists,Papito,Nominated
2008,Jorge Drexler,12 Segundos de Oscuridad,Nominated
2008,Luis Miguel,Navidades,Nominated
2008,Jennifer Peña,Dicen Que El Tiempo,Nominated
2009,Juanes,La Vida... Es un Ratico,Won
2009,Jorge Drexler,Cara B,Nominated
2009,Luis Fonsi,Palabras del Silencio,Nominated
2009,Luis Miguel,Cómplices,Nominated
2009,Tommy Torres,Tarde o Temprano,Nominated
2010,La Quinta Estación,Sin Frenos,Won
2010,Ricardo Arjona,5to Piso,Nominated
2010,Francisco Céspedes,Te Acuerdas...,Nominated
2010,Natalia Lafourcade,Hu Hu Hu,Nominated
2010,Paulina Rubio,Gran City Pop,Nominated
2011,Alejandro Sanz,Paraíso Express,Won
2011,Ricardo Arjona,Poquita Ropa,Nominated
2011,Alex Cuba,Alex Cuba,Nominated
2011,Kany García,Boleto de Entrada,Nominated
2011,Julieta Venegas,Otra Cosa,Nominated
2013,Juanes,MTV Unplugged: Deluxe Edition,Won
2013,Ricardo Arjona,Independiente,Nominated
2013,Fonseca,Ilusión,Nominated
2013,Kany García,Kany García,Nominated
2013,Jesse & Joy,¿Con Quién Se Queda El Perro?,Nominated
2014,Draco Rosa,Vida,Won
