2014,Nine Inch Nails,Hesitation Marks,Nominated
2014,Tame Impala,Lonerism,Nominated
2015,St. Vincent,St. Vincent,Won
2015,Alt-J,This Is All Yours,Nominated
2015,Arcade Fire,Reflektor,Nominated
2015,Cage the Elephant,Melophobia,Nominated
2015,Jack White,Lazaretto,Nominated
2016,Alabama Shakes,Sound & Color,Won
2016,Björk,Vulnicura,Nominated
2016,My Morning Jacket,The Waterfall,Nominated
2016,Tame Impala,Currents,Nominated
2016,Wilco,Star Wars,Nominated
2017,David Bowie,Blackstar,Won
2017,Bon Iver,"22, A Million",Nominated
2017,PJ Harvey,The Hope Six Demolition Project,Nominated
2017,Iggy Pop,Post Pop Depression,Nominated
2017,Radiohead,A Moon Shaped Pool,Nominated
2018,The National,Sleep Well Beast,Won
2018,Arcade Fire,Everything Now,Nominated
2018,Gorillaz,Humanz,Nominated
2018,LCD Soundsystem,American Dream,Nominated
2018,Father John Misty,Pure Comedy,Nominated
