2003,Generoso Qué Bueno Toca Usted,Grand Afro Cuban Orchestra of Generoso Jiménez,Nominated
2003,En Route,Orquesta Aragón,Nominated
2003,Mi Ritmo,Plena Libre,Nominated
2003,Cuban Masters: Los Originales,various artists,Nominated
2004,Ibrahim Ferrer,Buenos Hermanos,Won
2004,Poetas del Son,Septeto Nacional Ignacio Pineiro,Nominated
2004,Pasado y Presente,Soneros de Verdad presents Rubalcaba,Nominated
2004,Barbarito Torres,Barbarito Torres,Nominated
2004,Bajando Gervasio,Amadito Valdés,Nominated
2005,"Israel López ""Cachao""",Ahora Si!,Won
2005,Angel Meléndez and the 911 Mambo Orchestra,Angel Meléndez and the 911 Mambo Orchestra,Nominated
2005,Inólvidable,Cándido & Graciela,Nominated
2005,Flor de Amor,Omara Portuondo,Nominated
2005,Recuerda a Beny Moré,Tropicana All Stars,Nominated
2006,Bebo Valdés,Bebo de Cuba,Won
2006,Una Noche Inolvidable,Afro-Latin Jazz Orchestra with Arturo O'Farrill,Nominated
2006,Masters of Cuban Son,Conjunto Progreso,Nominated
2006,Buena Vista Social Club Presents,"Manuel ""Guajiro"" Mirabal",Nominated
2006,Tradición,Tropicana All Stars and Israel Kantor,Nominated
2007,Gilberto Santa Rosa,Directo al Corazón,Won
2007,Fuzionando,Oscar D'León,Nominated
2007,Salsatón: Salsa con Reggaeton,Andy Montañez,Nominated
2007,"Hoy, Mañana y Siempre",Tito Nieves,Nominated
2007,What You've Been Waiting For,Lo Que Esperabas – Tiempo Libre,Nominated
2008,Juan Luis Guerra,La Llave de Mi Corazón,Won
2008,Greetings from Havana,¡Cubansimo!,Nominated
2008,En Primera Plana,Issac Delgado,Nominated
2008,Arroz con Habichuela,El Gran Combo de Puerto Rico,Nominated
2008,United We Swing,Spanish Harlem Orchestra,Nominated
2009,José Feliciano,Señor Bachata,Won
2009,Cuba: Un Viaje Musical,A Musical Journey – Albita,Nominated
2009,Renacer,Dark Latin Groove,Nominated
2009,Frutero Moderno,Gonzalo Grau y la Clave Secreta,Nominated
2009,Back on the Streets... Taste of Spanish Harlem Vol. 2,New Swing Sextet,Nominated
2009,Cuba: Un Viaje Musical,New Swing Sextet,Nominated
2010,Luis Enrique,Ciclos,Won
2010,Así Soy,Isaac Delgado,Nominated
2010,Guásabara,José Lugo Orchestra,Nominated
2010,Gracias,Omara Portuondo,Nominated
2010,Bach in Havana,Tiempo Libre,Nominated
2011,Spanish Harlem Orchestra,Viva La Tradición,Won
2011,El Gran Combo de Puerto Rico,Sin Salsa No Hay Paraíso,Nominated
2011,Juan Luis Guerra 440,A Son de Guerra,Nominated
2011,Gilberto Santa Rosa,Irrepetible,Nominated
2011,Various artists,100 Sones Cubanos,Nominated
2012,"Israel López ""Cachao""",The Last Mambo,Won
2012,Edwin Bonilla,Homenaje A Los Buenos,Nominated
2012,José Rizo's Mongorama,Monograma,Nominated
2013,Marlow Rosado,Retro,Won
2013,Raúl Lara y sus Soneros,Cubano Soy,Nominated
2013,Eddie Montalvo,Desde Nueva York a Puerto Rico,Nominated
2013,Romeo Santos,"Formula, Vol. 1",Nominated
2014,Pacific Mambo Orchestra,Pacific Mambo Orchestra,Won
2014,Marc Anthony,3,Nominated
2014,Los Angeles Azules,Como te Voy a Olvidar,Nominated
2014,Various artists,Sergio George Presents Salsa Giants,Nominated
2014,Corazón Profundo,Sergio George Presents Salsa Giants,Nominated
2015,Carlos Vives,Más Corazón Profundo,Won
2015,El Gran Combo de Puerto Rico,50 Anniversario,Nominated
2015,Aymee Nuviola,First Class to Havana,Nominated
2015,PALO!,Live,Nominated
2015,Totó La Momposina,El Asunto,Nominated
2016,Rubén Blades|Roberto Delgado & Orquesta,Son de Panamá,Won
2016,"José Alberto ""El Canario""|Septeto Santiaguero",Tributo a Los Compadres: No Quiero Llanto,Nominated
2016,Guaco,Presente Continuo,Nominated
2016,Juan Luis Guerra and 4.40,Todo Tiene Su Hora,Nominated
2016,Victor Manuelle,Que Suenen Los Tambores,Nominated
2017,Jose Lugo|Guasábara Combo,Donde Están?,Won
2017,Fonseca,Conexión,Nominated
2017,Juan Formell|Los Van Van,La Fantasia Homenaje a Juan Formell,Nominated
2017,Grupo Niche,35 Aniversario,Nominated
2017,La Sonora Santanera,La Sonora Santanera En Su 60 Aniversario,Nominated
2018,Rubén Blades|Roberto Delgado & Orquesta,Salsa Big Band,Won
2018,Albita,Albita,Nominated
2018,Doug Beavers,Art of the Arrangement,Nominated
2018,Silvestre Dangond,Gente Valiente,Nominated
2018,Diego El Cigala,Indestructible,Nominated
