1979,Bee Gees|Various artists,Saturday Night Fever: The Original Movie Sound Track,Won
1979,Barry Manilow,Even Now,Nominated
1979,Various Artists,Grease Original Soundtrack Album,Nominated
1979,Jackson Browne,Running on Empty,Nominated
1979,The Rolling Stones,Some Girls,Nominated
1980,Billy Joel,52nd Street,Won
1980,The Doobie Brothers,Minute by Minute,Nominated
1980,Kenny Rogers,The Gambler,Nominated
1980,Donna Summer,Bad Girls,Nominated
1980,Supertramp,Breakfast in America,Nominated
1981,Christopher Cross,Christopher Cross,Won
1981,Billy Joel,Glass Houses,Nominated
1981,Pink Floyd,The Wall,Nominated
1981,Frank Sinatra,Trilogy: Past Present Future,Nominated
1981,Barbra Streisand,Guilty,Nominated
1982,John Lennon,Double Fantasy,Won
1982,Kim Carnes,Mistaken Identity,Nominated
1982,Al Jarreau,Breakin' Away,Nominated
1982,Quincy Jones,The Dude,Nominated
1982,Steely Dan,Gaucho,Nominated
1983,Toto,Toto IV,Won
1983,John Cougar,American Fool,Nominated
1983,Donald Fagen,The Nightfly,Nominated
1983,Billy Joel,The Nylon Curtain,Nominated
1983,Paul McCartney,Tug of War,Nominated
1984,Michael Jackson,Thriller,Won
1984,David Bowie,Let's Dance,Nominated
1984,Billy Joel,An Innocent Man,Nominated
1984,The Police,Synchronicity,Nominated
1984,Various Artists,Flashdance Soundtrack,Nominated
1985,Lionel Richie,Can't Slow Down,Won
1985,Cyndi Lauper,She's So Unusual,Nominated
1985,Prince & The Revolution,Purple Rain,Nominated
1985,Bruce Springsteen,Born in the U.S.A.,Nominated
1985,Tina Turner,Private Dancer,Nominated
1986,Phil Collins,No Jacket Required,Won
1986,Dire Straits,Brothers in Arms,Nominated
1986,Whitney Houston,Whitney Houston,Nominated
1986,Sting,The Dream of the Blue Turtles,Nominated
1986,USA for Africa,We Are the World,Nominated
1987,Paul Simon,Graceland,Won
1987,Peter Gabriel,So,Nominated
1987,Janet Jackson,Control,Nominated
1987,Barbra Streisand,The Broadway Album,Nominated
1987,Steve Winwood,Back in the High Life,Nominated
1988,U2,The Joshua Tree,Won
1988,Whitney Houston,Whitney,Nominated
1988,Michael Jackson,Bad,Nominated
1988,Dolly Parton|Linda Ronstadt|Emmylou Harris,Trio,Nominated
1988,Prince,Sign o' the Times,Nominated
1989,George Michael,Faith,Won
1989,Tracy Chapman,Tracy Chapman,Nominated
1989,Bobby McFerrin,Simple Pleasures,Nominated
1989,Sting,...Nothing Like the Sun,Nominated
1989,Steve Winwood,Roll with It,Nominated
1990,Bonnie Raitt,Nick of Time,Won
1990,Don Henley,The End of the Innocence,Nominated
1990,Fine Young Cannibals,The Raw and the Cooked,Nominated
1990,Tom Petty,Full Moon Fever,Nominated
1990,Traveling Wilburys,Traveling Wilburys Vol. 1,Nominated
1991,Quincy Jones,Back on the Block,Won
1991,Mariah Carey,Mariah Carey,Nominated
1991,Phil Collins,...But Seriously,Nominated
1991,MC Hammer,Please Hammer Don't Hurt 'Em,Nominated
1991,Wilson Phillips,Wilson Phillips,Nominated
1992,Natalie Cole,Unforgettable... with Love,Won
1992,Amy Grant,Heart in Motion,Nominated
1992,Bonnie Raitt,Luck of the Draw,Nominated
1992,R.E.M.,Out of Time,Nominated
1992,Paul Simon,The Rhythm of the Saints,Nominated
1993,Eric Clapton,Unplugged,Won
1993,k.d. lang,Ingénue,Nominated
1993,Annie Lennox,Diva,Nominated
1993,U2,Achtung Baby,Nominated
1993,Various Artists,Beauty and the Beast: Original Motion Picture Soundtrack,Nominated
1994,Whitney Houston,The Bodyguard: Original Soundtrack Album,Won
1994,Donald Fagen,Kamakiriad,Nominated
1994,Billy Joel,River of Dreams,Nominated
1994,R.E.M.,Automatic for the People,Nominated
1994,Sting,Ten Summoner's Tales,Nominated
1995,Tony Bennett,MTV Unplugged,Won
1995,José Carreras|Plácido Domingo|Luciano Pavarotti|Zubin Mehta,The Three Tenors in Concert 1994,Nominated
1995,Eric Clapton,From the Cradle,Nominated
1995,Bonnie Raitt,Longing in Their Hearts,Nominated
1995,Seal,Seal,Nominated
1996,Alanis Morissette,Jagged Little Pill,Won
1996,Mariah Carey,Daydream,Nominated
1996,Michael Jackson,"HIStory: Past, Present and Future, Book I",Nominated
1996,Joan Osborne,Relish,Nominated
1996,Pearl Jam,Vitalogy,Nominated
1997,Celine Dion,Falling into You,Won
1997,Beck,Odelay,Nominated
1997,The Fugees,The Score,Nominated
1997,The Smashing Pumpkins,Mellon Collie and the Infinite Sadness,Nominated
1997,Various Artists,Waiting to Exhale: Original Soundtrack Album,Nominated
1998,Bob Dylan,Time Out of Mind,Won
1998,Babyface,The Day,Nominated
1998,Paula Cole,This Fire,Nominated
1998,Paul McCartney,Flaming Pie,Nominated
1998,Radiohead,OK Computer,Nominated
1999,Lauryn Hill,The Miseducation of Lauryn Hill,Won
1999,Madonna,Ray of Light,Nominated
1999,Sheryl Crow,The Globe Sessions,Nominated
1999,Garbage,Version 2.0,Nominated
1999,Shania Twain,Come on Over,Nominated
2000,Santana,Supernatural,Won
2000,Backstreet Boys,Millennium,Nominated
2000,Dixie Chicks,Fly,Nominated
2000,Diana Krall,When I Look in Your Eyes,Nominated
2000,TLC,FanMail,Nominated
2001,Steely Dan,Two Against Nature,Won
2001,Beck,Midnite Vultures,Nominated
2001,Eminem,The Marshall Mathers LP,Nominated
2001,Radiohead,Kid A,Nominated
2001,Paul Simon,You're the One,Nominated
2002,Various Artists,"O Brother, Where Art Thou? soundtrack",Won
2002,India.Arie,Acoustic Soul,Nominated
2002,Bob Dylan,Love and Theft,Nominated
2002,OutKast,Stankonia,Nominated
2002,U2,All That You Can't Leave Behind,Nominated
2003,Norah Jones,Come Away with Me,Won
2003,Dixie Chicks,Home,Nominated
2003,Eminem,The Eminem Show,Nominated
2003,Nelly,Nellyville,Nominated
2003,Bruce Springsteen,The Rising,Nominated
2004,OutKast,Speakerboxxx/The Love Below,Won
2004,Missy Elliott,Under Construction,Nominated
2004,Evanescence,Fallen,Nominated
2004,Justin Timberlake,Justified,Nominated
2004,The White Stripes,Elephant,Nominated
2005,Ray Charles,Genius Loves Company,Won
2005,Green Day,American Idiot,Nominated
2005,Alicia Keys,The Diary of Alicia Keys,Nominated
2005,Usher,Confessions,Nominated
2005,Kanye West,The College Dropout,Nominated
2006,U2,How to Dismantle an Atomic Bomb,Won
2006,Mariah Carey,The Emancipation of Mimi,Nominated
2006,Paul McCartney,Chaos and Creation in the Backyard,Nominated
2006,Gwen Stefani,Love. Angel. Music. Baby.,Nominated
2006,Kanye West,Late Registration,Nominated
2007,Dixie Chicks,Taking the Long Way,Won
2007,Gnarls Barkley,St. Elsewhere,Nominated
2007,John Mayer,Continuum,Nominated
2007,Red Hot Chili Peppers,Stadium Arcadium,Nominated
2007,Justin Timberlake,FutureSex/LoveSounds,Nominated
2008,Herbie Hancock,River: The Joni Letters,Won
2008,Foo Fighters,"Echoes, Silence, Patience & Grace",Nominated
2008,Vince Gill,These Days,Nominated
2008,Kanye West,Graduation,Nominated
2008,Amy Winehouse,Back to Black,Nominated
2009,Robert Plant,Raising Sand,Won
