Ashanti,Ashanti,2002,https://www.discogs.com/master/42027,Hip Hop,RnB/Swing
Dangerously In Love,Beyoncé,2003,https://www.discogs.com/master/41127,Hip Hop,RnB/Swing
Confessions,Usher,2004,https://www.discogs.com/master/136803,Hip Hop,RnB/Swing
The Emancipation Of Mimi,Mariah Carey,2005,https://www.discogs.com/master/78958,Funk / Soul|Hip Hop|Pop,RnB/Swing
B'Day,Beyoncé,2006,https://www.discogs.com/master/41244,Funk / Soul|Hip Hop,RnB/Swing
Because Of You,Ne-Yo,2007,https://www.discogs.com/master/155999,Funk / Soul|Hip Hop,Rhythm & Blues
Growing Pains,Mary J. Blige,2007,https://www.discogs.com/master/165690,Funk / Soul,Rhythm & Blues
I Am... Sasha Fierce,Beyoncé,2008,https://www.discogs.com/master/41680,Funk / Soul|Pop,Ballad|Contemporary R&B
Raymond V Raymond,Usher,2010,https://www.discogs.com/master/269237,Electronic|Funk / Soul|Hip Hop|Pop,Pop Rap|RnB/Swing
